imgAlt,imgName,isMeme
"I nominate @amiraliamirmafia for the title of Sauce Wizard. You should be receiving your letter to Hogwarts soon.

And you...which crazy combo do you have in mind??",mcdonalds_switzerland_283,0
''I want to bite you like Chicken McNuggets®'' is what your crush will tell you if you wear our new fragrance. Eau de,mcdonalds_switzerland_284,0
So everyone knew about this hack except for me?,mcdonalds_switzerland_285,0
"You thought the Appenzeller belt was tacky? Ok boomer, it's trendy. So I made this one for the OGs.",mcdonalds_switzerland_286,0
3 points for @cozydakid who seems to be lovin' it. After the effort comes the comfort.,mcdonalds_switzerland_287,0
I was asked to do some trendy posts about McDonald's. So here is one.,mcdonalds_switzerland_288,1000
"Do you know Switzerland as well as you think? If so, can you tell me where this McDonald's restaurant is located? 📍",mcdonalds_switzerland_289,0
"BREAKING NEWS: this is the last week of the Loyalty Contest and it breaks my heart. To thank you for your fidelity, 5’000 loyalty points are to win (but we meet again very soon, I promise).
 
To try to win it, collect or use your loyalty points in your app at the restaurant.",mcdonalds_switzerland_290,0
"Who wants to win... Loyalty points? Come on, it's the last game of the month, to find the right answer, you are allowed",mcdonalds_switzerland_291,0
We are here to make your life crispier. Taste it and thank us later.,mcdonalds_switzerland_292,0
"Name the top hit. I'd say ''McFlurry Flow""",mcdonalds_switzerland_293,0
"BREAKING NEWS: our biggest fans should be looking forward to this week! This is your chance to win some really cool McDonald's goodies (I know you're lovin' it).

To try to win it, collect or use your loyalty points in your app at the restaurant and be part of the raffle.

T&Cs in bio",mcdonalds_switzerland_294,0
We know you've been practicing crosswords with your grandma every Sunday: it's time to challenge yourself! Did you find,mcdonalds_switzerland_295,0
"Would you try to pass your driver's license again to win a car? Actually, you just have to play the ''Get M All'' game in the McDonald's app... That's all it takes!
@citroenswitzerland

Terms and conditions: link in bio",mcdonalds_switzerland_296,0
"What if I told you that everything is real? Play the Get M All game in the app and get the chance to win amazing prizes. That's all it takes.
@citroenswitzerland 

Terms and conditions: link in bio",mcdonalds_switzerland_297,0
"What's your ''Get M All'' game ranking? If you don't know what I'm talking about, swipe to discover the incredible",mcdonalds_switzerland_298,0
"BREAKING NEWS: this week, gaming is in the spotlight! To celebrate it, you can win 10x a Logitech G voucher of 150.- (and I'm sure you'd already know how to spend it...).

To try to win it, collect or use your loyalty points in your app at the restaurant and be part of the raffle.
@logitechg

T&Cs in bio",mcdonalds_switzerland_299,0
"Every week in March, you can win a really cool prize by using the loyalty program in your app. Math isn't for everyone,",mcdonalds_switzerland_300,1000
"Play the game Get M All in the McDonald's app and get the chance to win 2 VIP tickets for the Vibiscum festival in Vevey! You can see DJ Snake and Martin Solveig or Orelsan by the Lake Leman, with a double room at the Astra hotel and breakfast included (what more could you ask?).

T&Cs in bio",mcdonalds_switzerland_301,0
"What would you do to win 1 year of rent paid? 
Just play the ''Get M All'' game in the McDonald's app...

T&Cs in bio
@citroenswitzerland",mcdonalds_switzerland_302,0
"If we ever open a McDonald's on the slopes, we hire @gino_mit_tsch directly: Fries served with McFlip!

🎥 @aldente.mp4 
📍@snowpark_goms",mcdonalds_switzerland_303,0
"BREAKING NEWS: this week, get ready for the March weather! But I've got you covered with a fabulous hoodie from Mcdonald's (limited edition, must have).
To try to win it, collect or use your loyalty points in your app at the restaurant.
*T&C in bio",mcdonalds_switzerland_304,0
"Get ready! Every week in March, you can win a really cool prize by using the loyalty program in your app. Will you be",mcdonalds_switzerland_305,0
"Do you know Switzerland as well as you think? If so, can you tell me where this McDonald's restaurant is located? 📍",mcdonalds_switzerland_306,0
"Remember this date: 1st of March. A fantastic world, a video game and crazy prizes...That's what's waiting for you",mcdonalds_switzerland_307,1000
"If the road makes you hungry, ask @mayeryann and @lullabisin for the perfect fueling spot! 🏍",mcdonalds_switzerland_308,0
"Today is the cheesiest day ever! And it looks like @dimehtodo, @drinero34 & @llokoluna will be spending the evening in",mcdonalds_switzerland_309,0
No plan for Valentine's day? Sometimes a few candles and a favorite McDonald's menu are the best ingredients for a,mcdonalds_switzerland_310,0
"That McFlurry® that you constantly think about when you have a sweet tooth, the one you tasted in another country, the",mcdonalds_switzerland_311,0
"We all have a menu that automatically comes in mind at McDonald's... Apparently, @daenschii_ is more into cheese than",mcdonalds_switzerland_312,0
"Congratulations @xenia_blumin, you should get a medal for Reel's transition 😉 Your suporters from McDonald's Pratteln took the video challenge, but you are still the N°1 🥇",mcdonalds_switzerland_313,0
"Euse neue Banger isch da !!!
Zeig liebi für de Mc Raclette und gönn dir de neue Song ""Cheesy"" mitem @drinero34 und @dimehtodo und natürlich eu ❤️",mcdonalds_switzerland_314,0
"Euse Love Song für de McRaclette isch dusse. Mit Loko, Di-Meh and you. Zeiged Liebi für euses neue Baby ""Cheesy"". ❤️🙏🏼

#thecheesiestlovesong",mcdonalds_switzerland_315,0
"If you were wondering if the enchanting mermaids eat plankton, @kknovaa gives you the answer: they eat Filet-O-Fish®",mcdonalds_switzerland_316,0
More and more of you are tagging us in your pics (PS: you're fly) and I want to tell you something through,mcdonalds_switzerland_317,0
"Do you know Switzerland as well as you think? If so, can you tell me where this McDonald's restaurant is located? 📍",mcdonalds_switzerland_318,0
Which one do you go for?,mcdonalds_switzerland_319,0
I promise that I had nothing to do with that! It's the technology that is just lovin' McDonald's too much...,mcdonalds_switzerland_320,0
How our fries get ready for the legendary Lauberhorn race is this weekend!,mcdonalds_switzerland_321,1000
"Looks like @pinkounete and @gadbone21 have teamed up to recommend this CrayzCombo... For better, and for worse as they say!
Your turn to share ideas for the next one in the comments.",mcdonalds_switzerland_322,0
You guys ROCK! Thank you for contributing your lines and rhymes to the #TheCheesiestSongEver🧀🔥You still have the chance to be featured in this cheesy masterpiece by commenting below. Pre-release on the 24.01.2023 in the McDonald‘s app 🍔,mcdonalds_switzerland_323,0
Have you practiced your Rhymes and Lines for tonights Livestream and #The#CheesiestSongEver 🧀 ❓Here‘s a snippet so you already know the vibe 🥶,mcdonalds_switzerland_324,0
"Chömed in Livestream vo eus und @mcdonalds_switzerland erland nöd verpasse! Mir wärdet zämme de #TheCheesiestSongEver  mache!!

Join us live, we need your help to write #TheCheesiestSongEver because we L.O.V.E cheese (and the McRaclette even more)",mcdonalds_switzerland_325,0
Seems like @the.christinekaran found the most instagramable spot at McDonald's! Know this restaurant?,mcdonalds_switzerland_326,0
"We may not have a very big country, but we still have some seriously classy McDonald's! Do you recognize this one?🇨🇭",mcdonalds_switzerland_327,0
"Chömed in Livestream vo eus und @mcdonalds_switzerland nöd verpasse! Mir wärdet zämme de #TheCheesiestSongEver mache!!

Join us live, we need your help to write #TheCheesiestSongEver because we L.O.V.E cheese (and the McRaclette even more)",mcdonalds_switzerland_328,0
"Something HUGE is coming up for the true McRaclette lovers! Tell us & the people of Switzerland - with your best lyrics,",mcdonalds_switzerland_329,0
Only read the caption if you guessed the riddle!,mcdonalds_switzerland_330,0
"A new year will begin for you and I wish you success, happiness and a lot of good moments shared with your friends and",mcdonalds_switzerland_331,0
🤫 Something very cheesy is coming soon. Prepare yourself.,mcdonalds_switzerland_332,1000
"When you say you're going to McDonald's and you get 15 orders on top of yours, it's easy to get confused! The pros use",mcdonalds_switzerland_333,0
"Do you know Switzerland as well as you think? If so, can you tell me where this McDonald's restaurant is located? 📍",mcdonalds_switzerland_334,0
Merry Christmas to all of you! We wish you the best Holiday season 🎄.,mcdonalds_switzerland_335,0
"Merry day when you sit down at the table at 1pm, leave at 5pm and go to McDonald's at 9pm. I wish you all a wonderful",mcdonalds_switzerland_336,0
"Let's be honest, the Capricorn isn't exactly a hit with everyone... Well sorry haters, but their month will be fabulous!",mcdonalds_switzerland_337,0
"Today we are changing seasons and, I don't know about you, but I am also changing my habits... Feel a need of sweetness",mcdonalds_switzerland_338,0
I'm sure you are thinking of someone right now... tag them here. Or maybe YOU are that one friend!,mcdonalds_switzerland_339,0
If you're team Spicy Chicken McNuggets®: Hurry up... they will soon be gone!,mcdonalds_switzerland_340,0
We asked you in story to tell us about your birthdays at McDonald's. The least we can say is that many of you have,mcdonalds_switzerland_341,0
"Ah, the famous Christmas sweater that Auntie Karen forces us to wear every year. If only she could offer me one like",mcdonalds_switzerland_342,0
"We know this struggle... It's almost Christmas, we've spent all our money on gifts and we're so broke that even a",mcdonalds_switzerland_343,0
"There is Christmas, where you always finish at the kid's table, even though you're an adult now. And there is Friendmas,",mcdonalds_switzerland_344,0
Is it me or does it smell like cookies and candles... Hamburglar and Grimace have visited the Christmas markets of,mcdonalds_switzerland_345,0
Did you also receive these bags when you were a kid? I'd love to get one like that right now 😋,mcdonalds_switzerland_346,0
Big Mac without pickles and Ice Tea without ice... Everybody has specialties at McDonald's. But if you mess up in your,mcdonalds_switzerland_347,0
"That one was hard... Chicken McNuggets with coffee, really?@beyssac_simon tough one! Write the next combination in the comments... It cannot be worse anyways!",mcdonalds_switzerland_348,0
You always wondered how to eat a burger with style? Ask @oceanelepre.,mcdonalds_switzerland_349,0
People are not the same in December... Take advantage of the Christmas spirit to steal some fries 😉,mcdonalds_switzerland_350,0
"Sometimes, you're not as broke as you think you are... Especially if you use the myMcDonald's Bonus program in the App..",mcdonalds_switzerland_351,1000
"Sagittarius closes the fire sign season, and it's going to be hot for them this month! #horoscope",mcdonalds_switzerland_352,0
In which team are you: the ketchup maniacs or the misunderstood artists?,mcdonalds_switzerland_353,0
"There's us, eating our McDonald's on our sagging couch, the one you land on but never get up because it swallows you",mcdonalds_switzerland_354,0
Winter is coming! and so is the famous chocolate triangle on top of a delicious ice cream: the McFlurry ® Toblerone! I,mcdonalds_switzerland_355,0
"We asked you about your stories with our pickles. Here are the bangers from @stefac2002, @f4briice and @margauxpoppins.",mcdonalds_switzerland_356,0
"For International Origami Day, we decided to play with a Hamburger wrapper... and it's not easy! Would you have done it better? #origami",mcdonalds_switzerland_357,0
"Do you know Switzerland as well as you think? If so, can you tell me where this McDonald's is located? 📍",mcdonalds_switzerland_358,0
"Last time we tried fries dipped in Sundae... This time, we test @fabiozerzuben crazy combo. Put the next one in comments! 👇",mcdonalds_switzerland_359,0
"I know you ALL can relate. Don't lie, I'm watching you.",mcdonalds_switzerland_360,0
Easier than x3+y3+z3=k...,mcdonalds_switzerland_361,0
"Today, we're thanking @aliciaxjau who offers us a last glimpse of summer vibe before the start of the ski season! ☀️",mcdonalds_switzerland_362,0
"A Chicken McNugget® murder was committed on Halloween night, who could have done this?! My bet is on Colonel Mustard",mcdonalds_switzerland_363,100
Do you recognize these characters? Only cool kids do.​,mcdonalds_switzerland_364,0
Scorpios are in the spotlight this month... and they will sting! 🔮 #Horoscope,mcdonalds_switzerland_365,0
"If you could go ''back to the future'', which McDonald's burger would you bring back to the menu? #backtothefutureday",mcdonalds_switzerland_366,0
Fam is when... tag your fav' people and their annoying habits at McDonald's (but we forgive them). It's the moment of,mcdonalds_switzerland_367,0
"Pssst: for those who were sleeping in math class, you can check the loyalty program in the McDonald's App 🤓. And guess",mcdonalds_switzerland_368,0
There's a rumor saying that McDonald's fills the large drinks just as much as the small ones. Let me prove the opposite! #Internationalskepticday,mcdonalds_switzerland_369,0
"She picked up litter, she won the Clean-Up-Day jackpot of 3'000 CHF. It's as simple as that. If you also want to be",mcdonalds_switzerland_370,0
When you go to McDonald's to get your regular menu and find out that there is a Spicy McChicken® & that the Spicy,mcdonalds_switzerland_371,1000
This is what the spring summer 2023 collection should look like 😎. What would you put in this bag?,mcdonalds_switzerland_372,0
"Everything's just right in this picture: the iconic ""jet d'eau"", the cutest @papillon_troispattes's puppy and, of",mcdonalds_switzerland_373,0
"Veggie vs. Meat: Can you taste the difference? Try that with your friends, I’m pretty sure they will lose this challenge! #vegetarian #meat #challenge",mcdonalds_switzerland_374,0
"POV: enjoying the @zurichfilmfestival in style. McDonald's version 😎 
#ZFF #McFlurry #switzerland #festival",mcdonalds_switzerland_375,0
"Libra season is starting! Lots of drama this month... no I'm kidding, but check out my predictions anyway 🔮 #libra",mcdonalds_switzerland_376,0
Who's your favorite crew to hang out with at #McDonalds? ✌️,mcdonalds_switzerland_377,0
"On September 17, for the #cleanupday, many of you cleaned the streets and forests of Switzerland and the planet thanks you for this great action! See you next year 😉",mcdonalds_switzerland_378,0
"Today, around the world, we celebrate the one who saved our nightlives so many times 😉 : the cheeseburger! Share your",mcdonalds_switzerland_379,0
Which one do you think is Bruce Wayne's favorite menu? [Funny answers only],mcdonalds_switzerland_380,100
Give us your combination in the comments and we’ll taste it next time! (please be nice),mcdonalds_switzerland_381,0
"If you met @rogerfederer at McDonald’s, what would you tell him? I'd thank him for his amazing service. 🙏🎾 #rogerfederer",mcdonalds_switzerland_382,0
September 17 is Clean-Up-Day again 🌏. Come help us make our Swiss cities even cleaner and sign up now! Do good and have ,mcdonalds_switzerland_383,0
Just imagine... Would you like this chocolate sauce for your Chicken McNuggets? Today is a 🍫 craving day and that's,mcdonalds_switzerland_384,0
"What’s your rating?
1. Burgers without pickles
2. Only eats Veggie Burgers
3. Doesn’t clean up the tray after eating",mcdonalds_switzerland_385,0
You know it and you love it: the Homestyle Crispy Chicken collection got a makeover... And there is a new Burger! Are,mcdonalds_switzerland_386,0
Mad drip from @celineprecina and her Travis Scott x McDonald's clutch bag from the 2020 US collab🔥. With whom should we ,mcdonalds_switzerland_387,0
One thing I never regret as a bacon lover: putting bacon on top of my favorites! It's #baconday: would you try this one?,mcdonalds_switzerland_388,0
The environment is counting on you 🌏: September 17th is Clean-Up-Day again. Come and join us making our Swiss cities,mcdonalds_switzerland_389,0
"How me and my friends feel, when we order in the app without having to get up from the table! 👑 #myOrder",mcdonalds_switzerland_390,1000
Breaks my heart - every.single.time! 💔 #McDrive,mcdonalds_switzerland_391,1000
"Whether it's our flour, coffee or Filet-O-Fish – we only use the best products from our Swiss partners for our products.",mcdonalds_switzerland_392,0
Seems like getting married makes people hungry 😉 So much <3 for you & all the best @nebiyav & @e.jenisten ! #wedding ❤️ ,mcdonalds_switzerland_393,0
Who knows that feeling of happiness? 🤩 Finding leftover fries in your bag after your meal! 🙏 🍟,mcdonalds_switzerland_394,0
Wanna know how delicious the McFlurry® Ragusa® is??? 😉 @ragusa_original,mcdonalds_switzerland_395,0
Case closed. 🍔 🥒,mcdonalds_switzerland_396,1000
POV: trying to get the last sips of the empty coke 🥤 😉 ,mcdonalds_switzerland_397,1000
Sunday morning… all I need right now: Big shades & a McDo Menu. Who can relate?,mcdonalds_switzerland_398,0
"""The bigger, the better"" applies for the glasses and the drinks @ McDonald's! 😉 Thank you for the cute pic @ejona_vlogs",mcdonalds_switzerland_399,0
⚠️ TO WIN! What's cooler than hanging out on an air mattress on the lake? Hanging on one of 30 our fries air mattresses!,mcdonalds_switzerland_400,0
You can enjoy with a clear conscience: with the best quality from our Swiss partners! 🏅 #ZämeEnUnterschiedMache,mcdonalds_switzerland_401,0
Swiss National Day clearly means one thing to me: THE McRACLETTE IS BACK 🥳 🍔 🧀 #SwissNationalday #McRaclette,mcdonalds_switzerland_402,0
Best use of the panorama feature ever 😍🍟!,mcdonalds_switzerland_403,0
Wow Bananaaaaaa! The Minions are back in cinema! Did you know you can get one of these cool Minions towels with every,mcdonalds_switzerland_404,0
Who remembers that feeling? 🍔,mcdonalds_switzerland_405,0
"📸 Show us your family! Whether it's your BFF, your sports buddies or your siblings. Take a selfie at McDonald's with",mcdonalds_switzerland_406,0
The moment you get a bite of your favorite burger after a long night out... priceless! 🍔 🤤 Who knows the feeling?,mcdonalds_switzerland_407,1000
"We are committed to people, animal welfare and the environment. That's is why we rely on our Swiss partners for our",mcdonalds_switzerland_408,0
Happy #worldemojiday ! Still no Golden Arch emoji... but I know how to help myself 😉,mcdonalds_switzerland_409,100
Too hot today? 🥵I know of something that can help 😉 #SundaeCailler @cailler_suisse,mcdonalds_switzerland_410,0
Who's ready for the festival season? I sure am! #Sundae #festivalseason,mcdonalds_switzerland_411,0
You can’t spell Friends without Fries! 🍟 So make an exception today for the #nationalfriesday and share you fries with,mcdonalds_switzerland_412,100
🧐 So here’s a tough one: Where do you enjoy your #McDelivery the most? ,mcdonalds_switzerland_413,0
"Two good reasons to celebrate today🥳: our @swiss_nati_women play their first match of the Europe Championship and as for all Nati games on Europe or World Championships, our Hamburer is only 1 CHF today and on every upcoming matchday! 🍔 Who will you be cheering with today? ⚽🇨🇭 🇵🇹 
T&Cs: link in bio",mcdonalds_switzerland_414,0
What's your choice? 🗺️ 🍔 🍟,mcdonalds_switzerland_415,0
Today is International Kissing Day! 💋 Show some love and give a big kiss to your loved one. ❤️ #kiss #mcnuggetslove,mcdonalds_switzerland_416,0
@swissmutti gets Cheeseburger Royal for her #Cheatday. 😋 What about you? #cheatday #yummy,mcdonalds_switzerland_417,0
"Another week, another Coca-Cola™ glass! 🥰 This week you can get the BRONZE version - as a gift with every Menu Medium!* ",mcdonalds_switzerland_418,0
My style for chilling on Sundays. What's yours? #style #sunday,mcdonalds_switzerland_419,1000
So. much. pain! 🍟 😩 Who of you knows this feeling? #friesforlife,mcdonalds_switzerland_420,1000
Get your Coca-Cola™ glass! 🤩 This week you can get the GREEN version - as a gift with every Menu Medium!* And still,mcdonalds_switzerland_421,0
Happy first day of summer! This is the tan we’re looking for! 🍔 #golden #summer,mcdonalds_switzerland_422,0
The most perfect legs in the world 🍟 😉,mcdonalds_switzerland_423,1000
Can you relate? 👀 #hungry 🍟 🍔,mcdonalds_switzerland_424,1000
"The Coca-Cola™ glasses are BACK! 🥳 This week, grab the blue version as a gift with every Menu Medium! Plus, only in the ",mcdonalds_switzerland_425,0
"Something new is in the box: little plastic figurines like Hamburglar and co are toys of the past. Don't worry though,",mcdonalds_switzerland_426,0
We all have that Ketchup-addicted friend. 🍟 🔴 Who’s yours?,mcdonalds_switzerland_427,0
Did you know? Paper always wins! Our food packaging already consists of 91% renewable raw materials such as paper and,mcdonalds_switzerland_428,0
"I know you would never decline that, would you?? 📞 #shrimps #shrimpscalling",mcdonalds_switzerland_429,0
"Great perspectives for today's #WorldEnvironmentDay 👀 : By 2025, we plan to source all food packaging from renewable,",mcdonalds_switzerland_430,0
"I'm lovin' it! ❤️ Deborah and Salomon started dating when they were 17. For her it was supposed to be a romantic dinner,",mcdonalds_switzerland_431,0
Best moment of the day! 🙌  Who’s boy- or girlfriend is as caring as mine? 🥰,mcdonalds_switzerland_432,0
Just as enjoyable and at the same time more sustainable! Did you notice that we now serve our salads in boxes which are,mcdonalds_switzerland_433,0
Me stepping into the long weekend right now! Any cool plans you guys? 😎,mcdonalds_switzerland_434,0
Craving for fries? Comment 🤏 to try to get one of these 🍟,mcdonalds_switzerland_435,0
"Already noticed? Since recently, in our restaurants we're serving our drinks without plastic lids and straws. With this",mcdonalds_switzerland_436,0
"Yes... I agree, nothing beats a Big Mac and fries! 😍 Thank you for the pic @chiarabenz! See you soon again!",mcdonalds_switzerland_437,0
This calculation is pretty easy! 🍟 🍔 #BigBangMenu,mcdonalds_switzerland_438,0
Couldn’t wait to share these amazing news! 😲 Who's just as excited 🤩 ???,mcdonalds_switzerland_439,0
"Your Sundae is now even better: from now on, we serve it to you in a zero plastic cup. This way, you'll help save 14",mcdonalds_switzerland_440,0
That magical click that promises a heavenly delicious moment…👉 🍔 🍟,mcdonalds_switzerland_441,1000
"Fancy a salad or dessert? From now on, we'll serve it to you with sustainable wooden cutlery. This way, you will",mcdonalds_switzerland_442,0
"In 2022, together with your help, we will reduce 200t of plastic! 🙌  Have you already discovered and used some of the",mcdonalds_switzerland_443,0
Sorry… not available right now! ⛔ I am just way too hypnotized by our new Smoothie Sunshine! 🤩  So YUMMY! #McCafé,mcdonalds_switzerland_444,0
May the 4th be with you! #starwarsday #maytheforcebewithyou #maythe4th,mcdonalds_switzerland_445,1000
Muahahaha… I’m so funny 🤣 ! Who of you knows a better joke? Happy #worldlaughterday !,mcdonalds_switzerland_446,1000
Here’s a little secret for the fries lovers… 🤫 🍟,mcdonalds_switzerland_447,0
Are we right 🤭? Let us know in the comments ⬇️,mcdonalds_switzerland_448,0
Our legendary pickles🥒 🍔 !!! Tag your pickles-lover friend who would love to take a bite from this burger!,mcdonalds_switzerland_449,0
"Because we care ❤️ about the 🌍, we are reducing 200t of plastic this year, thanks to sustainable Happy Meal toys and",mcdonalds_switzerland_450,0
How I color code my busy calendar to make me feel good. 😉 🍔,mcdonalds_switzerland_451,100
Sunny days ahead - we are ready 😎 #samesamebutdifferent,mcdonalds_switzerland_452,1000
Who needs chocolate when you can have this! 🍔 🍟 🍩  Happy Easter everyone! #easter,mcdonalds_switzerland_453,0
Art History made delicious 🍟 🤤  Happy #InternationalArtDay,mcdonalds_switzerland_454,100
No doubt: this is the most delicious infographic in the world! Say hello to our summer dessert!🤤 #summerdesserts,mcdonalds_switzerland_455,0
Double Tap ❤️ for Double Big Mac! ,mcdonalds_switzerland_456,0
Tag someone who doesn’t share their fries. 🍟,mcdonalds_switzerland_457,0
#Hangry? What’s your order? 🍟 🍔 🍦 🍩 🥤,mcdonalds_switzerland_458,0
The key to instant happiness! 🍔 🍟  #McDelivery,mcdonalds_switzerland_459,1000
"So much ❤️ for our community. Thank you for the pic @__mgxt__, our drink suits you so well! 🙌",mcdonalds_switzerland_460,0
Are you ready? ⚠️ Something BIG is coming this summer: Our first ever McDive on the Lake Zürich! 🏊 Just swim to the,mcdonalds_switzerland_461,0
When the golden hour announces the McDo hours! 🌆 Check out the Sunset Offers in the app that start at 5pm every day 🙌 . ,mcdonalds_switzerland_462,0
"Somehow, reading makes me hungry… any idea why this could be? 🤔 🍔 📚",mcdonalds_switzerland_463,0
No matter what time it is ... I'm always craving for the Big Mac! Feeling the same?,mcdonalds_switzerland_464,0
An endless loop of yummyness. Because…why not? 🍔 🍟,mcdonalds_switzerland_465,0
Put away your winter jackets. Spring is calling for your coolest outfits! 😍 ☀️ ,mcdonalds_switzerland_466,0
"We would not want to disguise those ... even for Fasnacht!
 #Schmudo #Fasnacht #fries #carnaval",mcdonalds_switzerland_467,0
Imagine that perfume! 😍 What scent would you go for? Eau de Big Mac? Eau de Fries? 🤔  Let us know…,mcdonalds_switzerland_468,0
Home Delivery at its best! 🏠 ,mcdonalds_switzerland_469,0
And who are you 🍟? #fries,mcdonalds_switzerland_470,0
❗ Good news ❗ You can again enjoy your favorite 🍔 and 🍟 in our restaurants - without a certificate. What about trying,mcdonalds_switzerland_471,0
And what's your big crave after a long day on the slopes? 🍔 🍟 🏂 ⛷️,mcdonalds_switzerland_472,0
You know you have the best roadtrip buddy when...,mcdonalds_switzerland_473,0
When you just can’t get enough…! 🤤,mcdonalds_switzerland_474,0
The really tough choices in life 😜. Which one will you go for?,mcdonalds_switzerland_475,0
🍟Is your couch also your favorite restaurant🍔? Then we got a surprise for you... Free delivey with Uber Eats until,mcdonalds_switzerland_476,0
Is it already time for a McFlurry Cailler & Kambly ⏱️ 🍦 ?,mcdonalds_switzerland_477,1000
When McDonald’s makes your choice difficult! 🤯  Which offer in our app are you going for? 🍔 🍟 🥤,mcdonalds_switzerland_478,0
Sundae on your Sunday anyone? 🍦 🤤 #,mcdonalds_switzerland_479,0
When you really need a good coffee ☕ 💪,mcdonalds_switzerland_480,0
A dream sunday... Sleeping in and waking up to this 🙌!,mcdonalds_switzerland_481,0
"When you want people to go ""hats off!"" for your style 💯",mcdonalds_switzerland_482,0
Something for all the bacon lovers out there 🥓 : Who knows the name of the bacon we use for our burgers? 🍔 🤔,mcdonalds_switzerland_483,0
Not sure what to snack today? 🤔 We gladly help you with that: Just check your phone battery status and get inspired 🍟 🍔,mcdonalds_switzerland_484,0
Team Fries or Team Potatoes? 🍟,mcdonalds_switzerland_485,0
When we go iceskating ⛸️ - we do it in style 🤩 🙌,mcdonalds_switzerland_486,0
"With all the offers of the moment, we might need to make our trays bigger 😱! Go check our app & enjooooy! 📱",mcdonalds_switzerland_487,0
Three hungry kings on a mission.... 🍔 🍟 😉,mcdonalds_switzerland_488,100
"🎰 And the jackpot is: 3 Homestyle Crispy Chicken burgers for you to choose! 🍔 Believe us, the new Curry version adds perfectly to that winning combo! 🤤  Have you tried it already?",mcdonalds_switzerland_489,0
Feeling lazy today? 🥱  McDelivery got you covered! ,mcdonalds_switzerland_490,0
Welcome 2022 🎈 ,mcdonalds_switzerland_491,0
Happy celebration tonight and see you tomorrow for the lazy 1st of January McDelivery order 😜 ,mcdonalds_switzerland_492,0
🔥 Sauce it up! 🚨 This is your last chance to win one of our exclusive SNIPES x McDonald’s collab pieces! 1x Sherpa,mcdonalds_switzerland_493,0
The first three words you see make up your next menu 😉. How does it look for you?,mcdonalds_switzerland_494,0
We're sure you'll hit the slopes in style this year... any tips on where to find best ones ❄️☀️🏂? ,mcdonalds_switzerland_495,0
Merry Christmas everyone! 🎄 May your day be full of small moments that make a big difference ⭐ 😊,mcdonalds_switzerland_496,0
"Are you also super late for your X-mas gifts? We got your back, a little voucher will make anyone smile 😉 🎁 .#",mcdonalds_switzerland_497,0
Also impatiently waiting for X-Mas? 🎄 Here is one delicious box you can open early... 😉 🎁 #x,mcdonalds_switzerland_498,0
❄️ When it’s the official beginning of winter but you can only think of one thing... 🍔 🍟 😍  #,mcdonalds_switzerland_499,0
"Your favorite 🍔 and 🍟 are still available without a 2G Covid certificate - as Take-away, through McDrive or delivered",mcdonalds_switzerland_500,0
"⚠️ Contest ⚠️ a few weeks ago, we asked you to list all the ingredients of our Big Mac in the right order and you guys",mcdonalds_switzerland_501,0
🤔 For all the fries lovers out there: can you guess how many fries are in this pack? 🍟 ⁉️,mcdonalds_switzerland_502,0
Sundays are for chilling at home 💆 - and for McDelivery! 🍔 🍟 🥤 What will be your order today? #Mc,mcdonalds_switzerland_503,0
🙆 Any cool plans for the weekend? Just a few hours to go... Hang in there everyone 😉! #,mcdonalds_switzerland_504,0
⚠️ CONTEST ⚠️ Are you playing X-mas Magic Run? 🎮  Did you know there's a secret level in the game!?🕵️ Can you find it? U,mcdonalds_switzerland_505,0
"Yes, bacon-lovers… This is especially for y’all out there 🥓 🍔! #bigmacbacon #exciting",mcdonalds_switzerland_506,0
Have you been good this year 😇? Are you also dreaming of some McDonald's goodies as reward 🎅🍟 🍔 ?,mcdonalds_switzerland_507,0
🎮 Hot news for the gamers out there!  X-Mas Magic Run is now available in our app 📱 and you can win amazing prizes,mcdonalds_switzerland_508,0
"The chicken wings are back 🍗 🥳! On this occasion a little quiz for you 🔎 ... easy, right? 😉..",mcdonalds_switzerland_509,0
"Stay tuned... On December 1st, we launch our new app game: X-Mas Magic Run 🌟🎮! Who's ready to win amazing prizes every day? 🤩  #xmas #magicrun",mcdonalds_switzerland_510,0
🥶 🌡️ This cold calls out for your comfy sweaters! Just make sure to wear the right colors to remain in style 😎 🍔,mcdonalds_switzerland_511,0
It’s out 🔥! Get your favorites of the SNIPES x McDonald’s collab as of today in selected SNIPES stores on their website ,mcdonalds_switzerland_512,0
"Ready to sauce it up? Only two days left until the launch of the exclusive SNIPES x McDonald’s collection. 
Check it out via www.snipes.com/mcdonalds @snipes_zuerich
#snipesxmcdonalds #snipesknows #imlovinit #SmallMomentsMakeABigDifference",mcdonalds_switzerland_513,0
"We are there for you... 🍟 🍔 especially when you're having one of these busy days! 🧑‍💻 🤱 🏃 
#youlivewedeliver @bysofiaziani",mcdonalds_switzerland_514,0
"⚠️Contest ⚠️
Are you also following @masked.singer.switzerland? 📺 Do you know the characters that are sponsored by myMcDonald's? Thanks to them you can win 1x 2 tickets for the final show in Cologne (Germany) on the 15th of December or 10 x 500 Ms in our app. All you have to do is follow us and let us know with whom you would like to go see the final. Good luck! 🍀 

Conditions in the bio.",mcdonalds_switzerland_515,0
Our crew fulfills your wishes 🍔🍟 - no matter how special they are 😉. How do you make your burger perfect? #madeperfect,mcdonalds_switzerland_516,0
