imgAlt,imgName,isMeme
Taking a moment to shoutout all our fans who show us love 24/7. Keep it coming and we’ll keep sharing! #SONICFANFRIDAY ,sonicdrivein_575,0
I mean… aren’t they all satisfying?!,sonicdrivein_576,1000
I’ll have what they’re having 🍔🥤 @3bitez,sonicdrivein_577,0
POV you’re my HGW beverage of choice #hgw,sonicdrivein_578,0
Physically: The car pick up line,sonicdrivein_579,1000
You all are showing some serious love for this shake.,sonicdrivein_580,0
About to put up our summer wardrobe,sonicdrivein_581,1000
"Woah, did anyone else see that?",sonicdrivein_582,100
It was love at first slush🥰 @jayyy_gordon @creativekaylee,sonicdrivein_583,0
Where we goin next?,sonicdrivein_584,0
We didn’t even try to understand the assignment 🌭,sonicdrivein_585,1000
"We’ll do this for you one time, and one time only…",sonicdrivein_586,0
Next 1st date will definitely be at Sonic..,sonicdrivein_587,1000
Who knew you could love a little bubble so much??,sonicdrivein_588,0
VirGO ahead and treat yourself ♍,sonicdrivein_589,1000
"You say basic, I say refreshing.",sonicdrivein_590,0
We have the coolest teeth in town 🥶,sonicdrivein_591,0
"If you haven’t heard, IT’S NATIONAL LEMONADE DAY!!! 🍋🍋🍋",sonicdrivein_592,0
Not us ordering ALLLL of these 😎,sonicdrivein_593,1000
"You got questions, we have onion rings.",sonicdrivein_594,0
🙌 The Slush you've all been waiting for 🙌 Pickle Juice is BACK for a very limited time.,sonicdrivein_595,0
I love when a plan comes together.,sonicdrivein_596,1000
"You searched, we answered",sonicdrivein_597,0
Some people don’t know the benefits of our ice and it shows,sonicdrivein_598,0
… a corndog,sonicdrivein_599,1000
The best companion for my commute 🚗,sonicdrivein_600,1000
What’d I miss? Been a little busy. #rush,sonicdrivein_601,0
The only gamble we’re willing to take 🥤,sonicdrivein_602,0
but are we surprised? drop yours 👀,sonicdrivein_603,1000
"💥Bursting Bubbles are BACK💥 Pro Tip: You can add it to any drink 👀""",sonicdrivein_604,0
Together we can find him,sonicdrivein_605,0
A summer for the books,sonicdrivein_606,0
😎,sonicdrivein_607,0
PICKLE FANS 📢 this one's for you. In all its glory... Pickle Juice Slush is back for a very limited time.,sonicdrivein_608,0
👉Swipe to reveal 🥤,sonicdrivein_609,100
Are you REALLY a pickle lover? Prove it. Our Pickle Juice Slush is here for you for a limited time.,sonicdrivein_610,0
We thought you could use something to do between tot stops 🚗,sonicdrivein_611,1000
"Wait, there’s another SONIC? 🔍",sonicdrivein_612,100
The new Churro Shake giving cinnamon sugar-buttered toast vibes 🥤 IYKYK,sonicdrivein_613,1000
This flavor is making a comeback for a very limited time… drop your guesses👀,sonicdrivein_614,0
When you try to calculate how many drink combinations we have…,sonicdrivein_615,1000
You know anyone like this? #bereal,sonicdrivein_616,0
"Your summer snacking just got a whole lot sweeter 😍 Try @sonicdrivein’s CinnaSnacks, warm buttery pastries filled with gooey cinnamon roll filling and served with our cream cheese frosting for sweet dipping! Now available all day long at Sonic locations nationwide 😎",sonicdrivein_617,0
Where else have we gone with you this summer?,sonicdrivein_618,0
Drinks 🤝 Dessert #drinkhacks,sonicdrivein_619,0
Leadership asked me to create a playlist for the office. Probably shouldn’t have made it while I was hungry😅😅,sonicdrivein_620,1000
The thought of running out of our comfort drink 😭,sonicdrivein_621,0
Screenshot to decide your next order📸,sonicdrivein_622,0
signs continue to say things…,sonicdrivein_623,1000
Welcome to the flavor #multiverse 😋,sonicdrivein_624,0
Sound off below 🌭👇,sonicdrivein_625,1000
"We see you. We hear you. This one’s for you 👏 Bursting Bubbles are in the app NOW for a limited time 💥 #drinkhacks #summerdrinks #summerdrink""",sonicdrivein_626,0
What do you listen to for relaxation at the drive-in?,sonicdrivein_627,0
"Half price drinks in the SONIC app. And if ya didn’t know now you know!""",sonicdrivein_628,0
"If the proposal doesn’t look like this, I don’t want it.",sonicdrivein_629,1000
Had to.,sonicdrivein_630,1000
signs continue to say things…,sonicdrivein_631,1000
"In a world without Marinara, does Honey mustard or Ranch go with Mozz sticks? 👀",sonicdrivein_632,0
Asking the crowd! Where would you take your customized cup?,sonicdrivein_633,0
Which type of person are you?🍦🍨 #NationalIceCreamDay,sonicdrivein_634,0
No need to double dip when they’re gone in one bite!,sonicdrivein_635,1000
💵 + SONIC App = 😋,sonicdrivein_636,0
Kylie Jenner likes us :screams in fast-food:,sonicdrivein_637,0
We understand that you understand.,sonicdrivein_638,1000
We present to you the SONIC System. Or as the locals call it– ⅐↴⮊⼺Ⲇₚ⽏⇣⯲• 👽,sonicdrivein_639,1000
We searched for Le’ Cuppy🥤on this AI generator and this is what we got.,sonicdrivein_640,1000
signs continue to say things…,sonicdrivein_641,1000
That slush got me mesmerized.,sonicdrivein_642,0
🅰️Do you start from the ends?,sonicdrivein_643,0
Come for the food. Stay for the vibes.,sonicdrivein_644,0
Where we get our ice. It's chill.,sonicdrivein_645,1000
Summer brain.,sonicdrivein_646,1000
ocean water by the ocean water,sonicdrivein_647,100
Gemini ♊Double the meat for your double personalities.,sonicdrivein_648,0
Screenshot the video to see your next SONIC combo!,sonicdrivein_649,0
We consider ourselves night owls 😎,sonicdrivein_650,0
get ready for another summer snack hack ✍️,sonicdrivein_651,0
ur welcome from the SONIC social media manager 🦈 #sharkweek,sonicdrivein_652,0
Music to our ears.,sonicdrivein_653,1000
major 🚩,sonicdrivein_654,0
"Win or lose, you can always use a post-game slush🥤⚾️",sonicdrivein_655,0
POV: You're ordering your daily Lemonade Slush. What are you adding to it?,sonicdrivein_656,0
Sour. Sweet. Repeat. Only one more week to get the SOUR PATCH KIDS Slush Float avail. for a limited time. See app/web for details.,sonicdrivein_657,0
Drinks & Slushes are ALWAYS ½ price in the app,sonicdrivein_658,0
Cloudy with a chance of burgers 🍔,sonicdrivein_659,0
Don't sleep on the new SOUR PATCH KIDS Slush Float 🍉🍦,sonicdrivein_660,0
@rainbowstemlab this one’s for you 🤝 Introducing our @AGT SONIC Tumblers! Run don’t walk ➡️ sonicswagshop.com,sonicdrivein_661,0
👀 You don’t want to miss this tomorrow,sonicdrivein_662,1000
Where do you order your SONIC?,sonicdrivein_663,0
Dads this one’s for you.. Grilled Cheese Double Burger has returned just in time for Father's Day. 😎,sonicdrivein_664,1000
10/10 performance 🐶🐾,sonicdrivein_665,1000
"SUH-WEET. Enjoy the slush of the summer, SOUR PATCH KIDS Slush Float, available for a limited time.  used under license. Mobile ordering available at select locations; hours may vary. $2.99 is for Medium size only. Limited time only at participating SONIC® Drive-Ins. ™ & © 2022 America’s Drive-IN Brand Properties LLC.""",sonicdrivein_666,0
SONIC's House,sonicdrivein_667,1000
Caught in 4K👀,sonicdrivein_668,1000
"Turn up the fun with our new SOUR PATCH KIDS Slush Float. #FunnerSummer SOUR PATCH KIDS is a trademark of Mondelēz International group  used under license. Mobile ordering available at select locations; hours may vary. $2.99 is for Medium size only. Limited time only at participating SONIC® Drive-Ins. ™ & © 2022 America’s Drive-IN Brand Properties LLC.""",sonicdrivein_669,0
"You want it, you got it!",sonicdrivein_670,1000
the cheese pull our feed deserves 👏,sonicdrivein_671,0
"The SOUR PATCH KIDS dare you. Try a SOUR PATCH KIDS Slush Float this summer and enjoooyy.  SOUR PATCH KIDS is a trademark of Mondelēz International group  used under license. Mobile ordering available at select locations; hours may vary. $2.99 is for Medium size only. Limited time only at participating SONIC® Drive-Ins. ™ & © 2022 America’s Drive-IN Brand Properties LLC.""",sonicdrivein_672,0
Totchos are BACK in the app only 👀 Each month we are bringing back some fan favorites on the Summer Snacking Menu,sonicdrivein_673,0
Just add a side of sunshine☀️😎🌞,sonicdrivein_674,0
It was love at first bite 😍,sonicdrivein_675,1000
"Turn up the fun with our new SOUR PATCH KIDS Slush Float. #FunnerSummer SOUR PATCH KIDS is a trademark of Mondelēz International group  used under license. Mobile ordering available at select locations; hours may vary. $2.99 is for Medium size only. Limited time only at participating SONIC® Drive-Ins. ™ & © 2022 America’s Drive-IN Brand Properties LLC.""",sonicdrivein_676,0
Cuteness overload✨,sonicdrivein_677,0
Best photo shoot spot since 1953 📸🥤,sonicdrivein_678,0
(Don’t) Take My Bread Away,sonicdrivein_679,1000
Graduation celebration done right 🥤🎓 @karakung,sonicdrivein_680,0
"Change of plans, @sourpatchkids is staying all summer 👀",sonicdrivein_681,1000
The duo you didn't know you needed,sonicdrivein_682,1000
What... you don't carry a candle around on your birthday too?,sonicdrivein_683,1000
Empty Nest +🥤= 👏 👏 👏,sonicdrivein_684,0
"Dip or Drizzle?? You’re either one or the other, there is no in-between. 🤪",sonicdrivein_685,0
We love you thiiiiiiiiiiis much❤️,sonicdrivein_686,1000
When mom says we have food at home... I hope this is what she means:,sonicdrivein_687,1000
The perfect wedding photo doesn't exi… ,sonicdrivein_688,1000
Sign at the trail: Bring water,sonicdrivein_689,1000
Don't keep mom from her emotional support ice.,sonicdrivein_690,1000
Can we make it any more obvious? 💁‍♀️,sonicdrivein_691,1000
"But, for real tho",sonicdrivein_692,0
💖 From SONIC with love 💖,sonicdrivein_693,0
Concert fit check ft. our yellow cake Batter Shake 🌴🎂,sonicdrivein_694,0
The dating scene has really stepped up its game! ✨🥤,sonicdrivein_695,0
Can we hear a little commotion for the Batter Shake?,sonicdrivein_696,0
"SONIC saves the day! (and night, too)",sonicdrivein_697,1000
There’s no wrong answer! #MayThe4thBeWithYou,sonicdrivein_698,1000
Which flavor represents you (Or are you a Triple Threat)?,sonicdrivein_699,0
we said what we said 👏,sonicdrivein_700,0
"It’s a really Big Dill 👀 🏃🏃 to the app to snag one!""",sonicdrivein_701,0
Date tonight? We can be your wingman anytime. 😎,sonicdrivein_702,0
✨Our drive-in do be lookin' cute like this✨,sonicdrivein_703,0
"You’ve been sliding into our DMs asking for it, and it's back!",sonicdrivein_704,0
Sometimes you just need to do the most,sonicdrivein_705,0
"this is perfect, perfect, PERFECT ✨",sonicdrivein_706,0
There's no wrong answers,sonicdrivein_707,0
Not us having a concert at the drive-in on a random night 🔥@KurtSchneider #FastFoodJam #FoodMusic #SonicDriveIn,sonicdrivein_708,0
I don’t think you’re ready 👀 @KurtSchneider,sonicdrivein_709,0
"you’re right, getting someone a SONIC drink does mean ILY ❤️",sonicdrivein_710,0
Never leaving this mindset ✨☀️,sonicdrivein_711,0
Was a mood. Still a mood. ,sonicdrivein_712,0
Shake it till you make it! 🥤,sonicdrivein_713,0
we said what we said,sonicdrivein_714,0
now THIS is our spring vibe 🌷🥤,sonicdrivein_715,0
The stories our stalls could tell…🚗🖍,sonicdrivein_716,0
One press away from a Cherry Limeade. 🍒,sonicdrivein_717,0
We can almost taste summer with our @redbull Summer Edition Slush ☀️,sonicdrivein_718,0
Just asking for a friend…,sonicdrivein_719,0
Drop your ✨it’s almost the weekend✨ drink order below 👇,sonicdrivein_720,0
"🥤 MERCH DROP ALERT 🥤 We’ve got all-new SONIC swag for your SONIC Slush Mood, only at SonicSwagShop.com",sonicdrivein_721,0
"It’s a mood ✨ Introducing the SONIC Slush Ring: 9 Slush Mood colors, for only $9.99 🌈 Order one now at SonicSwagShop.com 🥤 #SONICSlushRing Tax not included. Limited time only.""",sonicdrivein_722,0
Someone come get your man... they're doing the MOST 👀,sonicdrivein_723,0
✨🥤 Stay tuned… drop a guess in the comments if you have one,sonicdrivein_724,0
👋✨Here to make your Monday better! Brownie Batter & Cake Batter Shakes are NOW available at the Drive-In.,sonicdrivein_725,0
baby tailgate. yes. absolutely. 100%.,sonicdrivein_726,0
Bringing this trend back deliciously. #thisorthat #sonicdrivein #fastfood,sonicdrivein_727,0
"Get to know the Pedal Tavern Boys, three real friends who are SONIC fans just like you!",sonicdrivein_728,0
"Pups, this ones for you #NationalPuppyDay 🥤",sonicdrivein_729,1000
Anybody else’s cups coming to life? 🥤 #sonicdrivein #arfilter #happyhouranytime,sonicdrivein_730,1000
Tag the Cherry to your Limeade.,sonicdrivein_731,0
No need to pinch us: we’ve got our green covered. 🍀,sonicdrivein_732,0
Just gonna keep swiping right.,sonicdrivein_733,1000
⬆️⬇️⬆️⬇️🅱️🅰️👈,sonicdrivein_734,1000
All that flavor in one place 🥤🥤🥤 #sonicdrivein #cherrylimeade #oceanwater #strawberrylimeade,sonicdrivein_735,0
OUR TOTS ARE GOING TO PROM! 🥳 #NationalPromposalDay,sonicdrivein_736,1000
This screams album cover. 🤩,sonicdrivein_737,0
We saved the best for last #internationalwomensday,sonicdrivein_738,0
Just some flowers for #InternationalWomensDay🌷,sonicdrivein_739,0
Mentally we’re here.,sonicdrivein_740,1000
"Happy Birthday @oreo! 🥳🥳🥳 Enjoy all your favorite OREO® treats at the Drive-In! OREO® is a registered trademark of Mondelez International group  used under license."" ",sonicdrivein_741,0
Just starting our weekend off with a Slush. 🤩,sonicdrivein_742,1000
"Did you know? Our commercials feature real SONIC fans trying new items and sharing their unscripted reactions. 🎶 Nico, Josh and Layne, play together in some of Nashville's finest honky-tonks nearly every night of the week. And visit their favorite Drive-In almost as often!",sonicdrivein_743,0
A Cubist Chili Cheese Coney? 🎨,sonicdrivein_744,1000
Become a mix master. #tottake,sonicdrivein_745,0
✨ Ocean Water magic. 🌊,sonicdrivein_746,1000
gotta get the whole Cherry Limeade experience #tottake,sonicdrivein_747,0
BRB calling our merch team … 🏃,sonicdrivein_748,0
Front cupholder = Driver?,sonicdrivein_749,0
"Introducing Nico, Josh and Layne🤘🎸Fun Fact: We feature real life SONIC customers like these three friends (and band mates) in our commercials. Be on the lookout for some more behind-the-scenes footage. 👀",sonicdrivein_750,0
This … now THIS is a work of art 🎨,sonicdrivein_751,0
"If you don’t, it’s no big dill",sonicdrivein_752,0
Gotta jump right into the action. ⏭️,sonicdrivein_753,0
🏒 Top shelf (hydration),sonicdrivein_754,0
Paying homage to pop art with our Hot Fudge Sundae 🎨,sonicdrivein_755,0
Jump shot or Jump Tot? 🏀,sonicdrivein_756,1000
only the real ones pull up with SONIC 🔐🥺 #majorbagalert #sonicdrivein #fastfood #mozzarellasticks,sonicdrivein_757,0
🚗🚗🚗,sonicdrivein_758,0
Guess the zodiac sign! 🥤 (hint: it’s a water sign) 🥤,sonicdrivein_759,0
comment below before my manager takes this down 👀,sonicdrivein_760,0
Sour? Sweet? ✨ Sour & Sweet? ✨,sonicdrivein_761,0
Simply lovely #SinglesAwarenessDay,sonicdrivein_762,1000
Happy #ValentinesDay! Tag who you’re getting a Double Stuf OREO® Waffle Cone with below.,sonicdrivein_763,0
17th time’s the charm. Double Stuf OREO® Waffle Cone is the perfect way to cap off the night. 😴,sonicdrivein_764,0
just dropping this here as a 🏈 party snack idea… ,sonicdrivein_765,0
"No subscription needed. 🙌 Download the SONIC App for Happy Hour specials like half-price drinks all day, every day.",sonicdrivein_766,0
CUTENESS OVERLOAD. 🥺🥺🥺,sonicdrivein_767,1000
Good reason to get a Double Stuf OREO® Waffle Cone: binge-watching has us in a snacking mood. 😋,sonicdrivein_768,0
"Hey, get some fresh air, and while you’re at it, get a Double Stuf OREO® Waffle Cone.",sonicdrivein_769,0
Comment your answers below👇,sonicdrivein_770,0
"No tea’s getting spilled here. 🥤 1/2 Tea, 1/2 lemonade is now available on the app!",sonicdrivein_771,0
Put your knowledge to the test with our SONIC Crossword! Comment below all the words that you can guess👇,sonicdrivein_772,100
"On the plus-side, stay up a lil’ bit longer to try the Double Stuf OREO® Waffle Cone. ",sonicdrivein_773,0
Wish there was a SONIC combo here-OH. 👀,sonicdrivein_774,0
And the word of the day is… 🟩🟨⬜️,sonicdrivein_775,1000
Who needs a phone when you got a Double Stuf OREO® Waffle Cone?,sonicdrivein_776,0
I’m jealous just looking at this Cheeseburger. 🤤,sonicdrivein_777,100
Sounds like a good excuse to have a Double Stuf OREO® Waffle Cone.,sonicdrivein_778,0
"Don't waffle over this decision, for it's only here for a limited time. Grab a Double Stuf OREO® Waffle Cone before it's too late. Double Stuf OREO® is a registered trademark of Mondelez International group  used under license.""",sonicdrivein_779,0
Eating a Corn Dog in outer space? 👀,sonicdrivein_780,1000
SONIC (10 Minute Version) 🧣,sonicdrivein_781,1000
Dreaming up SONIC in the metaverse... how about a good ole SONIC Saloon?,sonicdrivein_782,0
"If you see this, ✨ you’re gonna have a great day. ✨",sonicdrivein_783,0
"💪 No pain, no gain(ing Tots). 🥲",sonicdrivein_784,1000
Don’t forget to give a compliment to your fellow Tots today! #nationalcomplimentday,sonicdrivein_785,1000
“I’m gonna walk the dog.”,sonicdrivein_786,1000
👏 SONIC’s 👏 for 👏 the 👏 pets 👏,sonicdrivein_787,0
Who’s a good boy? YOU ARE! 🐶,sonicdrivein_788,0
Our Mozz Stick lovers: we see you. 👀❤️ #NationalCheeseLoversDay,sonicdrivein_789,0
always gotta have one in your back pocket.,sonicdrivein_790,0
"Each future’s different, but equally delicious. 🔮",sonicdrivein_791,0
"Chili Cheese Tots, Coney, Fries, ???",sonicdrivein_792,0
Sunset SONIC vibes. 🌇,sonicdrivein_793,0
Swipe to see a lil’ message at the bottom. 🥤,sonicdrivein_794,0
We leave our TikTok alone for a second … 🔥 #sonicdrivein #music #freestylerap #craving,sonicdrivein_795,0
Hungry yet? 🤤,sonicdrivein_796,0
What better way to celebrate #NationalMilkDay than to sip on a Shake! 🥛,sonicdrivein_797,0
Just your sign to stop by SONIC ✨,sonicdrivein_798,1000
"if YOU’RE the thief, we don’t blame you",sonicdrivein_799,1000
💖 WE STAN FOR SONIC LOVE. 💖,sonicdrivein_800,0
Take a moment to stop and cuddle 🤗  #NationalCuddleUpDay,sonicdrivein_801,100
Did you know 🧐… #NationalTriviaDay,sonicdrivein_802,0
👇 Comment your guesses down below 👇,sonicdrivein_803,0
🎉 Happy 2022 🎉,sonicdrivein_804,0
Giving us throwback vibes.,sonicdrivein_805,0
Mouth-watering on repeat. 🔁 #BaconDay,sonicdrivein_806,0
Follow us on TikTok & tune in to count down the drop of the Tot. 🥳,sonicdrivein_807,0
A sprinkle of color for your feed. 😍,sonicdrivein_808,0
All-star menu items. Which items would be in YOUR card collection?,sonicdrivein_809,100
"T’was the night before Christmas, and all through the Drive-In 🎄",sonicdrivein_810,0
Cherry 🔴 or Blue Raspberry 🔵?,sonicdrivein_811,0
Might be the hardest decision of your life. Which 2 you picking?,sonicdrivein_812,0
Happy SONIC-Days! 🎄❄️🎅,sonicdrivein_813,0
A fly-in Sonic? Yes please. 🪐,sonicdrivein_814,0
Watching knitting videos is finally paying off. 🪡,sonicdrivein_815,0
When your outfit matches with SONIC. 💃 ,sonicdrivein_816,0
A REMINDER. ✍️,sonicdrivein_817,1000
Jumbo Popcorn Chicken instead of popcorn = IDEAL MOVIE EXPERIENCE. 🍿,sonicdrivein_818,0
"Cravings, organized. 📝",sonicdrivein_819,1000
Today is the 👉 LAST DAY 👈 to snag your SONIC Holiday Swag with free shipping. Head over to sonicswagshop.com to keep a l,sonicdrivein_820,0
"A plan where SONIC customers win, and hunger pains lose.",sonicdrivein_821,0
WFH Pro Tip 🥤,sonicdrivein_822,1000
With an onion ring! 💍,sonicdrivein_823,1000
❄️ 🍔 vibes only.,sonicdrivein_824,100
Now if we could only find a way to print Tots. 🤔,sonicdrivein_825,0
🦔🦔🦔,sonicdrivein_826,0
HO-HO-Holiday Swag is here! Make sure to snag this season’s exclusive swag by 12/9 to hopefully get it by the holidays!,sonicdrivein_827,0
2021’s gone by too quickly. 😱,sonicdrivein_828,0
Now that it's December we can finally decorate the tree with some SONIC goodies. 🎅🎄,sonicdrivein_829,0
"Join the crime-fighting action in Gotham CityTM by collecting all 10 BatmanTM heroes, villains, & gadgets with your next Wacky Pack® Kids Meal. 🦇🦸 SONIC® toys are for children ages 3 and up. One toy per Wacky Pack® Kids Meal purchase. Toy may vary with order. Featured toys available for a limited time and while supplies last. Only at participating SONIC Drive-Ins. ™ & © 2021 America’s Drive-In Brand Properties LLC. BATMAN and all related characters and elements © & ™ DC. (s21)""",sonicdrivein_830,0
We asked you for your favorite songs & artists. Then we made a playlist. Click the link in our bio to stream it now! 🎧,sonicdrivein_831,1000
a lil’ confidence boost to get you through. 😭,sonicdrivein_832,1000
Trunk open = MAXIMUM hangout. 😋,sonicdrivein_833,0
"Entree + a free side? Can’t beat that! 🤑 Download the SONIC app to get a free Small Snack or Side with your order, from November 26 to 28! 🍟 Reward valid Nov. 26-28  2021. One free item per customer. See app for eligible items and full offer details.""",sonicdrivein_834,0
looking for foodie daredevils & risk takers. 👀,sonicdrivein_835,0
"Parents, report card season is upon us. Don’t let those straight A’s slip by without a celebratory treat. Some ideas for",sonicdrivein_836,0
Our Route 444 Cooler has traveled all over to see fans go BIG! What drink would YOU put in a #SONICRoute444 ? #sonicdrivein #route44,sonicdrivein_837,0
Get a free Route 44 drink with purchase when you use code LACEY444 in the SONIC App. 🥤 #sonicroute444 #sonicdrivein,sonicdrivein_838,0
Sonic 🤝 @mrbobbybones 🥤🥤🥤 #sonicroute444 #sonicdrivein,sonicdrivein_839,0
Get a free Route 44 drink with purchase when you use the code JASS444 in the SONIC App. 🥤 #sonicroute444 #sonicdrivein,sonicdrivein_840,0
Get a free Route 44 drink with purchase when you use the code COLE444 in the SONIC App. 🥤 #sonicroute444 #sonicdrivein,sonicdrivein_841,0
Get a free Route 44 drink with purchase when you use code SLOANE444 in the SONIC App. 🥤 #sonicroute444 #sonicdrivein,sonicdrivein_842,0
"‘Tis the season of giving gifts. 🎁 What SONIC Swag would you bundle up, for the SONIC lover in your life?",sonicdrivein_843,0
Get a free Route 44 drink with purchase when you use promo code KELLY444 in the SONIC App. 🥤 #sonicroute444 #sonicdrivein,sonicdrivein_844,0
Get a free Route 44 drink with purchase when you use promo code SOLO444 in the SONIC App. 🥤 Code is good for the first 444 fans who redeem! #SONICRoute44 #sonicdrivein,sonicdrivein_845,0
Get a free Route 44 drink with purchase when you use promo code CHRIS444 in the SONIC App. 🥤 Code is good for first 444 fans who redeem! #SONICRoute444,sonicdrivein_846,0
Get a free Route 44 drink with purchase when you use promo code KAILEY444 in the SONIC App. 🥤 Code is good for first 444 fans who redeem! #SONICRoute444,sonicdrivein_847,0
Introducing the Route 444. Have we gone too far or not far enough? What would you do with 444oz of your favorite SONIC,sonicdrivein_848,0
"When you think of these months at the Drive-In, you think of … ? 📅",sonicdrivein_849,0
now i’m in the mood for some digital tots.,sonicdrivein_850,0
Physically we’re here: ❄️☃️,sonicdrivein_851,0
"NEW HOLIDAY SWAG IS HERE! Beanies, pajama set, & and more! 🎅 Only available at sonicswagshop.com! Free shipping",sonicdrivein_852,0
The cutest 🚘 to pull up to the Drive-In. ,sonicdrivein_853,0
"🛼 Skates on our mind, every season. ⛸️ Wear your SONIC heart on your sleeve this holiday season at sonicswagshop.com.",sonicdrivein_854,0
~ our winter collection is calling for you ~ ❄️☃️,sonicdrivein_855,0
"The holidays are coming, & sonicswagshop.com is cooking up something real good. ☃️",sonicdrivein_856,0
"Our local favorites are having their moment. 🤩 Check in the app under ""Local Favorites” to see what delicious treats",sonicdrivein_857,0
SONIC ↔️ TAILGATING,sonicdrivein_858,0
"Hey, SONIC fans! If we jumped into the crypto game—should we call it Bite Coin?! 🤔",sonicdrivein_859,0
"Don’t mind us, just a lil’ SONIC photoshoot to hype us up.",sonicdrivein_860,0
"So you’re a SuperSONIC Double Cheeseburger Sun, Mozzarella Sticks Moon, and Blue Coconut Slush Rising? 🔮 Sounds like a",sonicdrivein_861,0
"SONIC’s doing spooky szn right! 🎃 This Halloween, get $0.50 Corn Dogs all day. 👻 Text ENJOY to 876642 to sign up for this and future exclusive SONIC text offers. Each Corn Dog is $0.50. Tax not included. Valid October 31  2021 at participating SONIC® Drive-In locations while supplies last. Mobile ordering available only at select locations; hours may vary. Not good in conjunction with any other offers  rewards  or delivery.""",sonicdrivein_862,0
How will you carve into your cravings? We might have an answer for you ... 🎃,sonicdrivein_863,0
spooky (SONIC) szn. THIS is the post. 👻,sonicdrivein_864,0
"Half the fun of our SONIC Zero Sugar Drink Mixes is watching them pour in. 😇 Flavors include Cherry Limeade, Strawberry Lemonade, & Ocean Water: drink ‘em on-the-go at select @walmart locations.",sonicdrivein_865,0
Today’s HoroScoop🍦: Remember to treat yourself and your sweet tooth with our Mocha Crunch Blast—a deliciously cool,sonicdrivein_866,0
✨ Turn on sound for a lofi tot aesthetic. ✨,sonicdrivein_867,0
"Two Red Buttons, in different places. Same delicious food at your fingertip with our SONIC mobile app. 👈",sonicdrivein_868,0
"🚨 If we dropped these limited edition Gold-Flaked Tots, would you want to hop in?! 🚨",sonicdrivein_869,0
Absolutely speechless. 🥺,sonicdrivein_870,0
We’re filling our logo with our fav SONIC items. What would you fill it with? 🍔,sonicdrivein_871,0
Sometimes our menu needs pairing up like zodiac signs. ♎,sonicdrivein_872,0
SONIC for three? 💗👶💗(,sonicdrivein_873,0
🔁🔁🔁,sonicdrivein_874,0
"Physically I'm here: 🥤🚗
Mentally I'm here: 📖 ☕️",sonicdrivein_875,1000
Why is plunging the straw the MOST satisfying feeling? 🥤 #sonic #drivethru #drinks,sonicdrivein_876,0
Comment below what food combo your initials create. 😋,sonicdrivein_877,0
🚘 What is your ideal Drive-In setup? 🚘,sonicdrivein_878,0
Our Mocha Crunch Blast getting the love it deserves. 🥰,sonicdrivein_880,0
Weirdly craving letters right now. 🤤,sonicdrivein_881,0
"Imagine sliding into SONIC with these. Which would you kick it in? A, B, or C? 👟🚦",sonicdrivein_882,0
"So many delicious choices, but which 2 will you choose? 🤔",sonicdrivein_883,0
🥓🥓🥓,sonicdrivein_884,0
Football Season 🤝 SONIC,sonicdrivein_885,0
This year's @drpeppersonicgames are FIERCE! Carhops from all over competing to see which crew's got the heat. 🔥 Head over to our story to see which team made it on TOP! 🛼,sonicdrivein_886,0
Giving off ✨ coffee shop vibes ✨ with the Mocha Crunch Blast for #InternationalCoffeeDay,sonicdrivein_887,0
Serving Drinks AND Looks. 👠👠,sonicdrivein_888,0
@reeses Peanut Butter + Shake = Autumn bliss! 🍂🍂🍂,sonicdrivein_889,0
📍 From record-breaking attractions to America’s Drive-In. 📍,sonicdrivein_890,0
"🚨 SONIC’S GOT NEW SWAG. 🚨 We got new shirts, new can covers, & new enamel pins, ready for you at sonicswagshop.com.",sonicdrivein_891,0
Hey @reeses we’re in a 🌀 DAZE 🌀 over this Reese’s Peanut Butter Classic Shake!,sonicdrivein_892,0
Block ‘em in the top left corner. 👀,sonicdrivein_893,1000
Who can resist? 🔴 Snag this shirt & more at sonicswagshop.com.,sonicdrivein_894,0
🛻 All you need is your pickup & SONIC. 🥤,sonicdrivein_895,0
Does anyone know what’s going on with our feed? All we see is the Ice Cream Cone void. #NationalIceCreamConeDay,sonicdrivein_896,0
"Swag that just pops. 💥 All-new Fall swag available now at sonicswagshop.com. 

Want another reason to shop? A $1 from every purchase will help spark brighter futures for America’s youth. 🧑‍🏫

*Valid through November 8, 2021, while supplies last. All proceeds benefit the SONIC Foundation, a division of the Inspire Brands Foundation. For more information about the SONIC Foundation visit foundation.inspirebrands.com.",sonicdrivein_897,0
"These clouds are making me hungry. 😶‍🌫️
Good thing the next exit has a SONIC. 🤩",sonicdrivein_898,100
The best dining rooms have reclining seats. 🚗 Wear your SONIC heart on your sleeve at sonicswagshop.com. Plus $1 from,sonicdrivein_899,0
Swipe right for these deliciously tasteful mood boards. 🧵,sonicdrivein_900,0
"One Limeade for me, one for the kid. 👼",sonicdrivein_901,0
~ our fall collection is calling for you ~ 💃📸💃📸Ge,sonicdrivein_902,0
Sign me up for some Double Trouble. 🍔🍔 #NationalDoubleCheeseburgerDay,sonicdrivein_903,0
Midweek or weekend? They’re all so delicious. 🤤🤤🤤 Which day of the week is your favorite?,sonicdrivein_904,0
"Don’t worry, try another 2 for next time. 😌",sonicdrivein_905,0
"If you know, you know. 🧩",sonicdrivein_906,0
You can only get these immaculate vibes on-lot. 💯,sonicdrivein_907,0
Certified SONIC Lover.,sonicdrivein_908,1000
